player_name,innings_batted,runs_scored,balls_faced,dots,ones,twos,threes,fours,sixes,times_dismissed,batting_average,strike_rate,boundary_pct,innings_bowled,legal_balls_bowled,runs_conceded,wickets_taken,wides_bowled,noballs_bowled,dots_bowled,overs_bowled,economy_rate,bowling_average,bowling_strike_rate,batting_cluster,bowling_cluster
Memoona Riaz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,22.0,2.0,5.0,1.0,23.0,5.0,4.4,11.0,15.0,-1,-1
Mengting Liu,16.0,54.0,156.0,124.0,36.0,3.0,0.0,3.0,0.0,13.0,4.15,34.62,0.02,21.0,444.0,306.0,38.0,21.0,0.0,308.0,74.0,4.14,8.05,11.68,3,2
Merwais Shinwari,3.0,12.0,21.0,17.0,6.0,0.0,0.0,0.0,1.0,2.0,6.0,57.14,0.05,3.0,42.0,60.0,3.0,5.0,0.0,23.0,7.0,8.57,20.0,14.0,-1,0
Metty Fernandes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,90.0,78.0,6.0,23.0,8.0,92.0,15.0,5.2,13.0,15.0,-1,2
Mia Arda,5.0,14.0,37.0,32.0,8.0,1.0,0.0,1.0,0.0,4.0,3.5,37.84,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-1
Mian Mehmood,4.0,28.0,33.0,15.0,12.0,4.0,0.0,2.0,0.0,3.0,9.33,84.85,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-1
Mihir Patel,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
Milad Momend,8.0,10.0,36.0,32.0,4.0,1.0,0.0,1.0,0.0,5.0,2.0,27.78,0.03,13.0,275.0,394.0,23.0,21.0,0.0,133.0,45.83,8.6,17.13,11.96,3,0
Milind Kumar,21.0,416.0,385.0,135.0,202.0,30.0,0.0,25.0,9.0,13.0,32.0,108.05,0.09,14.0,193.0,236.0,12.0,11.0,0.0,107.0,32.17,7.34,19.67,16.08,1,3
Mina Baek,2.0,33.0,51.0,34.0,19.0,3.0,0.0,2.0,0.0,1.0,33.0,64.71,0.04,2.0,48.0,45.0,3.0,2.0,1.0,22.0,8.0,5.62,15.0,16.0,1,2
Mirab Razwan,14.0,55.0,114.0,104.0,21.0,8.0,2.0,3.0,0.0,12.0,4.58,48.25,0.03,16.0,335.0,332.0,20.0,36.0,9.0,204.0,55.83,5.95,16.6,16.75,3,2
Mirab Sajjad,7.0,29.0,75.0,81.0,15.0,1.0,0.0,3.0,0.0,5.0,5.8,38.67,0.04,1.0,6.0,9.0,0.0,2.0,0.0,5.0,1.0,9.0,0.0,0.0,3,-1
Miria Raio,6.0,20.0,45.0,32.0,16.0,2.0,0.0,0.0,0.0,5.0,4.0,44.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-1
Miriam Ehsun,3.0,5.0,18.0,14.0,3.0,1.0,0.0,0.0,0.0,2.0,2.5,27.78,0.0,1.0,18.0,23.0,1.0,5.0,0.0,14.0,3.0,7.67,23.0,18.0,-1,-1
Mirza Ahmed,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,6.0,96.0,119.0,6.0,2.0,1.0,52.0,16.0,7.44,19.83,16.0,-1,3
Mirza Ahsan,18.0,293.0,197.0,87.0,55.0,33.0,0.0,22.0,14.0,16.0,18.31,148.73,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1
Mirza Baig,2.0,32.0,20.0,10.0,4.0,0.0,0.0,4.0,2.0,1.0,32.0,160.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
Misbah-ul-Haq,32.0,771.0,698.0,273.0,321.0,53.0,1.0,45.0,26.0,19.0,40.58,110.46,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1
Mobashar Ashraf,1.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,24.0,24.0,1.0,0.0,0.0,13.0,4.0,6.0,24.0,24.0,-1,-1
Moe Ei Phyu,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,24.0,0.0,0.0,4.0,2.0,1.17,20.57,0.0,0.0,-1,-1
Mofassar Saeed,1.0,17.0,19.0,12.0,3.0,3.0,0.0,2.0,0.0,1.0,17.0,89.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
Mofida Kocchargi,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
Mohamed Arief,14.0,237.0,193.0,79.0,77.0,13.0,0.0,26.0,5.0,11.0,21.55,122.8,0.16,2.0,12.0,19.0,0.0,0.0,0.0,4.0,2.0,9.5,0.0,0.0,1,-1
Mohamed Azzam,30.0,231.0,316.0,170.0,114.0,25.0,1.0,13.0,2.0,24.0,9.62,73.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-1
Mohamed Coulibaly,8.0,20.0,58.0,58.0,5.0,4.0,1.0,1.0,0.0,7.0,2.86,34.48,0.02,4.0,41.0,73.0,2.0,8.0,2.0,27.0,6.83,10.68,36.5,20.5,3,1
Mohamed Fadiga,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
Mohamed Ishmath,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,156.0,188.0,5.0,7.0,1.0,73.0,26.0,7.23,37.6,31.2,-1,3
Mohamed Khan,3.0,6.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,100.0,0.17,4.0,36.0,37.0,3.0,0.0,0.0,15.0,6.0,6.17,12.33,12.0,-1,2
Mohamed Mahfooz,6.0,45.0,68.0,37.0,27.0,5.0,0.0,2.0,0.0,4.0,11.25,66.18,0.03,10.0,186.0,210.0,10.0,1.0,0.0,77.0,31.0,6.77,21.0,18.6,0,3
Mohamed Miuvaan,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,24.0,32.0,0.0,1.0,0.0,11.0,4.0,8.0,0.0,0.0,-1,-1
Mohamed Rishwan,24.0,308.0,366.0,219.0,106.0,15.0,0.0,25.0,12.0,24.0,12.83,84.15,0.1,1.0,12.0,22.0,0.0,2.0,0.0,5.0,2.0,11.0,0.0,0.0,0,-1
Mohamed Shafeeq,11.0,27.0,29.0,16.0,7.0,4.0,0.0,3.0,0.0,9.0,3.0,93.1,0.1,42.0,866.0,1147.0,38.0,72.0,9.0,479.0,144.33,7.95,30.18,22.79,-1,0
Mohamed Shiyam,4.0,37.0,54.0,35.0,14.0,2.0,1.0,4.0,0.0,2.0,18.5,68.52,0.07,3.0,24.0,63.0,1.0,2.0,0.0,5.0,4.0,15.75,63.0,24.0,0,-1
Mohamed Turay,7.0,16.0,22.0,11.0,8.0,2.0,0.0,1.0,0.0,2.0,8.0,72.73,0.05,10.0,135.0,166.0,7.0,1.0,2.0,48.0,22.5,7.38,23.71,19.29,-1,3
Mohameed Taiwo,28.0,143.0,194.0,118.0,53.0,17.0,2.0,8.0,3.0,17.0,8.41,73.71,0.06,43.0,718.0,766.0,33.0,26.0,7.0,394.0,119.67,6.4,23.21,21.76,3,3
Mohammad Aadil Alam,11.0,122.0,94.0,43.0,30.0,6.0,2.0,8.0,7.0,8.0,15.25,129.79,0.16,9.0,132.0,151.0,9.0,4.0,0.0,54.0,22.0,6.86,16.78,14.67,0,3
Mohammad Abrar,2.0,9.0,16.0,10.0,5.0,0.0,0.0,1.0,0.0,1.0,9.0,56.25,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
Mohammad Ahnaff,19.0,443.0,389.0,186.0,142.0,21.0,1.0,34.0,20.0,14.0,31.64,113.88,0.14,1.0,6.0,15.0,0.0,0.0,0.0,2.0,1.0,15.0,0.0,0.0,1,-1
Mohammad Ahsan,2.0,12.0,12.0,7.0,6.0,0.0,0.0,0.0,1.0,2.0,6.0,100.0,0.08,3.0,54.0,94.0,2.0,1.0,0.0,15.0,9.0,10.44,47.0,27.0,-1,1
Mohammad Ali,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,3.0,42.0,86.0,1.0,1.0,1.0,22.0,7.0,12.29,86.0,42.0,-1,1
Mohammad Amin,4.0,73.0,76.0,32.0,33.0,5.0,0.0,3.0,3.0,3.0,24.33,96.05,0.08,2.0,12.0,18.0,1.0,0.0,0.0,5.0,2.0,9.0,18.0,12.0,1,-1
Mohammad Amir,14.0,65.0,76.0,40.0,29.0,3.0,0.0,3.0,3.0,8.0,8.12,85.53,0.08,61.0,1328.0,1576.0,71.0,53.0,1.0,679.0,221.33,7.12,22.2,18.7,0,3
Mohammad Asaduzzaman,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,7.0,138.0,174.0,4.0,11.0,0.0,61.0,23.0,7.57,43.5,34.5,-1,1
Mohammad Ashraful,20.0,382.0,278.0,107.0,103.0,20.0,3.0,41.0,11.0,19.0,20.11,137.41,0.19,8.0,138.0,210.0,8.0,4.0,1.0,40.0,23.0,9.13,26.25,17.25,1,0
Mohammad Asif,2.0,9.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,9.0,300.0,0.67,11.0,257.0,343.0,13.0,8.0,2.0,120.0,42.83,8.01,26.38,19.77,-1,0
Mohammad Atif,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,10.0,230.0,181.0,14.0,12.0,0.0,146.0,38.33,4.72,12.93,16.43,-1,2
Mohammad Ayaz,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,25.0,0.0,1.0,0.0,8.0,2.0,12.5,0.0,0.0,-1,-1
Mohammad Bhaidu,6.0,50.0,77.0,52.0,22.0,3.0,0.0,4.0,1.0,6.0,8.33,64.94,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-1
Mohammad Boota,13.0,120.0,107.0,46.0,40.0,10.0,0.0,9.0,4.0,7.0,17.14,112.15,0.12,1.0,6.0,13.0,1.0,0.0,0.0,2.0,1.0,13.0,13.0,6.0,0,-1
Mohammad Ghazanfar,11.0,30.0,48.0,30.0,13.0,3.0,1.0,2.0,0.0,4.0,7.5,62.5,0.04,25.0,480.0,542.0,26.0,9.0,2.0,199.0,80.0,6.78,20.85,18.46,3,3
Mohammad Hafeez,105.0,2437.0,1992.0,870.0,701.0,136.0,12.0,246.0,74.0,90.0,27.08,122.34,0.16,78.0,1237.0,1375.0,61.0,26.0,1.0,516.0,206.17,6.67,22.54,20.28,1,3
Mohammad Haris,28.0,515.0,364.0,151.0,125.0,27.0,0.0,45.0,26.0,26.0,19.81,141.48,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1
Mohammad Hasnain,7.0,24.0,26.0,15.0,6.0,2.0,0.0,2.0,1.0,1.0,24.0,92.31,0.12,26.0,594.0,843.0,24.0,24.0,4.0,258.0,99.0,8.52,35.12,24.75,-1,0
Mohammad Ihsan,22.0,743.0,425.0,197.0,119.0,32.0,2.0,62.0,51.0,18.0,41.28,174.82,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1
Mohammad Irfan,3.0,4.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,22.0,453.0,562.0,16.0,11.0,3.0,227.0,75.5,7.44,35.12,28.31,-1,3
Mohammad Kamran,11.0,122.0,112.0,55.0,37.0,12.0,1.0,10.0,3.0,8.0,15.25,108.93,0.12,19.0,427.0,346.0,28.0,21.0,2.0,282.0,71.17,4.86,12.36,15.25,0,2
Mohammad Kashif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,19.0,1.0,0.0,0.0,4.0,2.0,9.5,19.0,12.0,-1,-1
Mohammad Khan Rafah,4.0,62.0,38.0,21.0,6.0,6.0,0.0,2.0,6.0,4.0,15.5,163.16,0.21,5.0,78.0,100.0,9.0,1.0,0.0,32.0,13.0,7.69,11.11,8.67,1,1
Mohammad Mithun,13.0,127.0,136.0,67.0,51.0,6.0,0.0,10.0,4.0,12.0,10.58,93.38,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
Mohammad Mohsin,3.0,9.0,11.0,5.0,5.0,0.0,0.0,1.0,0.0,2.0,4.5,81.82,0.09,4.0,72.0,72.0,4.0,0.0,0.0,31.0,12.0,6.0,18.0,18.0,-1,2
Mohammad Nadeem,45.0,756.0,729.0,297.0,330.0,57.0,4.0,45.0,20.0,31.0,24.39,103.7,0.09,53.0,801.0,1041.0,34.0,24.0,2.0,329.0,133.5,7.8,30.62,23.56,1,0
Mohammad Naim,35.0,839.0,809.0,362.0,314.0,56.0,3.0,74.0,18.0,33.0,25.42,103.71,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1
Mohammad Naveed,19.0,165.0,138.0,67.0,39.0,10.0,0.0,16.0,7.0,12.0,13.75,119.57,0.17,23.0,508.0,492.0,32.0,17.0,5.0,294.0,84.67,5.81,15.38,15.88,0,2
Mohammad Nawaz,55.0,774.0,557.0,243.0,198.0,38.0,2.0,62.0,41.0,40.0,19.35,138.96,0.18,62.0,1184.0,1449.0,73.0,18.0,2.0,435.0,197.33,7.34,19.85,16.22,1,3
Mohammad Nawaz (3),9.0,70.0,70.0,40.0,22.0,7.0,0.0,4.0,3.0,6.0,11.67,100.0,0.1,24.0,462.0,544.0,20.0,6.0,0.0,204.0,77.0,7.06,27.2,23.1,0,3
Mohammad Rizlan,23.0,341.0,294.0,143.0,98.0,15.0,1.0,21.0,21.0,20.0,17.05,115.99,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
Mohammad Rizwan,91.0,3386.0,2687.0,975.0,1156.0,241.0,16.0,284.0,94.0,66.0,51.3,126.01,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-1
Mohammad Saifuddin,22.0,266.0,227.0,101.0,90.0,16.0,0.0,21.0,10.0,10.0,26.6,117.18,0.14,41.0,862.0,1254.0,43.0,37.0,5.0,323.0,143.67,8.73,29.16,20.05,1,0
Mohammad Salman,1.0,5.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
Mohammad Sami,4.0,21.0,30.0,17.0,13.0,0.0,0.0,2.0,0.0,1.0,21.0,70.0,0.07,13.0,276.0,387.0,21.0,13.0,4.0,139.0,46.0,8.41,18.43,13.14,-1,0
Mohammad Shahid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,32.0,1.0,0.0,0.0,8.0,3.0,10.67,32.0,18.0,-1,-1
Mohammad Shahzad (2),14.0,189.0,175.0,86.0,56.0,12.0,1.0,19.0,5.0,12.0,15.75,108.0,0.14,13.0,188.0,245.0,8.0,3.0,0.0,75.0,31.33,7.82,30.62,23.5,0,0
Mohammad Tauqir,2.0,4.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,66.67,0.17,2.0,30.0,35.0,0.0,1.0,0.0,14.0,5.0,7.0,0.0,0.0,-1,-1
Mohammad Usman,2.0,58.0,61.0,37.0,14.0,5.0,0.0,4.0,3.0,1.0,58.0,95.08,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-1
Mohammad Waheed,2.0,13.0,15.0,10.0,5.0,0.0,0.0,2.0,0.0,1.0,13.0,86.67,0.13,3.0,53.0,89.0,3.0,3.0,1.0,20.0,8.83,10.08,29.67,17.67,-1,0
Mohammad Wasim,12.0,44.0,58.0,42.0,15.0,0.0,1.0,5.0,1.0,4.0,11.0,75.86,0.1,33.0,639.0,890.0,41.0,35.0,1.0,297.0,106.5,8.36,21.71,15.59,0,0
Mohammad Yousuf,3.0,50.0,43.0,21.0,11.0,5.0,1.0,5.0,1.0,3.0,16.67,116.28,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
Mohammed Alamgir,7.0,67.0,65.0,40.0,17.0,2.0,0.0,7.0,3.0,5.0,13.4,103.08,0.15,6.0,66.0,93.0,4.0,5.0,1.0,31.0,11.0,8.45,23.25,16.5,0,0
Mohammed Aslam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,20.0,3.0,1.0,0.0,14.0,4.0,5.0,6.67,8.0,-1,-1
Mohammed Awais,3.0,11.0,16.0,8.0,7.0,0.0,0.0,1.0,0.0,3.0,3.67,68.75,0.06,5.0,78.0,132.0,2.0,7.0,1.0,41.0,13.0,10.15,66.0,39.0,-1,1
Mohammed Faraazuddin,4.0,24.0,27.0,14.0,9.0,4.0,1.0,1.0,0.0,3.0,8.0,88.89,0.04,5.0,84.0,125.0,2.0,0.0,0.0,17.0,14.0,8.93,62.5,42.0,-1,1
Mohammed Irshad,11.0,114.0,107.0,52.0,41.0,3.0,1.0,4.0,8.0,9.0,12.67,106.54,0.11,10.0,147.0,210.0,14.0,13.0,2.0,64.0,24.5,8.57,15.0,10.5,0,0
Mohammed Jamadar,5.0,75.0,97.0,69.0,15.0,8.0,0.0,11.0,0.0,5.0,15.0,77.32,0.11,5.0,96.0,90.0,2.0,5.0,0.0,49.0,16.0,5.62,45.0,48.0,0,1
Mohammed Jimia,3.0,28.0,50.0,33.0,16.0,4.0,0.0,1.0,0.0,3.0,9.33,56.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-1
Mohammed Nadeem,7.0,7.0,12.0,8.0,3.0,0.0,0.0,1.0,0.0,2.0,3.5,58.33,0.08,24.0,516.0,548.0,25.0,5.0,0.0,219.0,86.0,6.37,21.92,20.64,-1,3
Mohammed Qasim,5.0,54.0,65.0,35.0,19.0,7.0,1.0,3.0,1.0,4.0,13.5,83.08,0.06,3.0,66.0,61.0,7.0,4.0,0.0,38.0,11.0,5.55,8.71,9.43,0,2
Mohammed Sameer,2.0,38.0,29.0,19.0,4.0,2.0,0.0,6.0,1.0,2.0,19.0,131.03,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
Mohammed Shami,3.0,7.0,10.0,9.0,1.0,0.0,0.0,0.0,1.0,2.0,3.5,70.0,0.1,24.0,486.0,729.0,24.0,17.0,1.0,214.0,81.0,9.0,30.38,20.25,-1,0
Mohammed Siraj,4.0,14.0,16.0,9.0,2.0,4.0,0.0,1.0,0.0,2.0,7.0,87.5,0.06,17.0,372.0,481.0,17.0,13.0,3.0,180.0,62.0,7.76,28.29,21.88,-1,0
Mohmedazim Abbasbhai,6.0,72.0,75.0,47.0,18.0,6.0,0.0,9.0,1.0,5.0,14.4,96.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
Mohomed Saddam,2.0,2.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
Mohsin Khan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.0,72.0,4.0,2.0,0.0,26.0,9.0,8.0,18.0,13.5,-1,0
Mohsin Shabbir,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
Mohsin Zaki,2.0,5.0,9.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,55.56,0.0,5.0,60.0,79.0,3.0,0.0,1.0,19.0,10.0,7.9,26.33,20.0,-1,0
Mokbul Ahammed,1.0,5.0,16.0,13.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,31.25,0.0,2.0,24.0,24.0,0.0,0.0,0.0,10.0,4.0,6.0,0.0,0.0,-1,-1
Mominul Haque,4.0,60.0,50.0,22.0,21.0,2.0,1.0,5.0,2.0,3.0,20.0,120.0,0.14,2.0,18.0,32.0,0.0,0.0,0.0,0.0,3.0,10.67,0.0,0.0,0,-1
Mongdara Sok,5.0,2.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
Mosaddek Hossain,26.0,296.0,264.0,107.0,123.0,17.0,1.0,19.0,10.0,18.0,16.44,112.12,0.11,21.0,280.0,340.0,15.0,4.0,2.0,107.0,46.67,7.29,22.67,18.67,0,3
Moshiur Rahman,3.0,11.0,25.0,14.0,11.0,0.0,0.0,0.0,0.0,1.0,11.0,44.0,0.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.67,21.0,0.0,0.0,-1,-1
Mounica Chowdary,4.0,7.0,32.0,38.0,3.0,2.0,0.0,0.0,0.0,2.0,3.5,21.88,0.0,3.0,36.0,44.0,0.0,8.0,1.0,23.0,6.0,7.33,0.0,0.0,3,1
Mrittunjoy Chowdhury,1.0,4.0,11.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,36.36,0.0,1.0,6.0,14.0,0.0,1.0,0.0,4.0,1.0,14.0,0.0,0.0,-1,-1
Mubeen Tariq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,32.0,0.0,2.0,0.0,5.0,2.0,16.0,0.0,0.0,-1,-1
Mudassar Bukhari,18.0,129.0,124.0,48.0,54.0,11.0,1.0,8.0,3.0,12.0,10.75,104.03,0.09,25.0,495.0,554.0,30.0,18.0,1.0,245.0,82.5,6.72,18.47,16.5,0,3
Mudassar Muhammad,3.0,86.0,88.0,44.0,34.0,8.0,0.0,3.0,4.0,3.0,28.67,97.73,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1
Mudassir Iqbal,9.0,94.0,104.0,55.0,38.0,5.0,2.0,4.0,4.0,8.0,11.75,90.38,0.08,6.0,72.0,118.0,1.0,7.0,1.0,36.0,12.0,9.83,118.0,72.0,0,1
Muhammad Afis,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,18.0,0.0,0.0,0.0,2.0,1.0,18.0,0.0,0.0,-1,-1
Muhammad Ajmal,2.0,5.0,9.0,8.0,1.0,0.0,0.0,1.0,0.0,2.0,2.5,55.56,0.11,2.0,12.0,19.0,0.0,6.0,0.0,12.0,2.0,9.5,0.0,0.0,-1,-1
Muhammad Akram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,13.0,0.0,0.0,0.0,2.0,2.0,6.5,0.0,0.0,-1,-1
Muhammad Amin,9.0,82.0,84.0,53.0,18.0,3.0,0.0,10.0,3.0,8.0,10.25,97.62,0.15,2.0,30.0,39.0,1.0,5.0,0.0,17.0,5.0,7.8,39.0,30.0,0,-1
Muhammad Amir,41.0,495.0,481.0,235.0,187.0,26.0,0.0,49.0,10.0,34.0,14.56,102.91,0.12,29.0,505.0,570.0,38.0,11.0,0.0,227.0,84.17,6.77,15.0,13.29,0,3
Muhammad Ansar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,56.0,3.0,2.0,0.0,18.0,6.0,9.33,18.67,12.0,-1,0
Muhammad Arfan,8.0,91.0,80.0,30.0,36.0,6.0,1.0,7.0,2.0,5.0,18.2,113.75,0.11,10.0,196.0,218.0,11.0,10.0,0.0,81.0,32.67,6.67,19.82,17.82,0,3
Muhammad Asim,31.0,868.0,642.0,304.0,195.0,40.0,2.0,87.0,39.0,24.0,36.17,135.2,0.2,28.0,478.0,569.0,25.0,6.0,1.0,197.0,79.67,7.14,22.76,19.12,1,3
Muhammad Asjed,1.0,7.0,7.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,100.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
Muhammad Babar,2.0,61.0,35.0,20.0,5.0,1.0,0.0,3.0,7.0,2.0,30.5,174.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1
Muhammad Burhan,9.0,54.0,46.0,22.0,16.0,6.0,0.0,5.0,1.0,7.0,7.71,117.39,0.13,11.0,210.0,253.0,12.0,12.0,0.0,103.0,35.0,7.23,21.08,17.5,0,3
Muhammad Fahad,4.0,211.0,89.0,28.0,23.0,1.0,0.0,21.0,17.0,4.0,52.75,237.08,0.43,4.0,72.0,95.0,1.0,0.0,0.0,27.0,12.0,7.92,95.0,72.0,2,1
Muhammad Fahim,3.0,18.0,28.0,16.0,10.0,1.0,0.0,0.0,1.0,2.0,9.0,64.29,0.04,9.0,150.0,195.0,3.0,6.0,0.0,74.0,25.0,7.8,65.0,50.0,-1,1
Muhammad Farooq,3.0,24.0,19.0,8.0,6.0,2.0,0.0,2.0,1.0,2.0,12.0,126.32,0.16,14.0,258.0,330.0,15.0,9.0,0.0,115.0,43.0,7.67,22.0,17.2,-1,3
Muhammad Haziq Aiman,13.0,271.0,161.0,80.0,37.0,9.0,0.0,24.0,20.0,12.0,22.58,168.32,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1
Muhammad Jabir,7.0,4.0,21.0,18.0,2.0,1.0,0.0,0.0,0.0,3.0,1.33,19.05,0.0,25.0,469.0,688.0,25.0,38.0,14.0,228.0,78.17,8.8,27.52,18.76,-1,0
Muhammad Jawadullah,4.0,12.0,15.0,9.0,4.0,2.0,0.0,1.0,0.0,2.0,6.0,80.0,0.07,33.0,727.0,933.0,47.0,35.0,7.0,358.0,121.17,7.7,19.85,15.47,-1,3
Muhammad Kaleem,7.0,70.0,93.0,65.0,15.0,7.0,0.0,6.0,2.0,7.0,10.0,75.27,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
Muhammad Kashif,9.0,175.0,145.0,65.0,57.0,5.0,0.0,9.0,12.0,8.0,21.88,120.69,0.14,5.0,77.0,120.0,4.0,1.0,0.0,29.0,12.83,9.35,30.0,19.25,1,0
